id	subject	predicate	object	category	relation
uuid:ac0be50e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000105976		
uuid:ac0c0dd6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000250506		
uuid:ac0c2b68-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000250506		
uuid:ac0c4710-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000135446		
uuid:ac0c6452-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000135446		
uuid:ac0c8676-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000105810		
uuid:ac0ca14c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000105810		
uuid:ac0cb8b2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000134058		
uuid:ac0cd34c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000134058		
uuid:ac0cfb38-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000136807		
uuid:ac0d20cc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000136807		
uuid:ac0d43fe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000136807		
uuid:ac0d664a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000136807		
uuid:ac0d8832-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000102225		
uuid:ac0dabc8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000102225		
uuid:ac0dcc20-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000135503		
uuid:ac0de782-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000135503		
uuid:ac0dffce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000150457		
uuid:ac0e2260-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000150457		
uuid:ac0e5780-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000169032		
uuid:ac0e88c2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000169032		
uuid:ac0eb5f4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000185532		
uuid:ac0ed250-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000185532		
uuid:ac0eeec0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000123815		
uuid:ac0f0694-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000123815		
uuid:ac0f1f30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000155111		
uuid:ac0f3768-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000155111		
uuid:ac0f4f6e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000010810		
uuid:ac0f6d3c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000010810		
uuid:ac0f8718-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000164076		
uuid:ac0f9e2e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000164076		
uuid:ac0fb814-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000168038		
uuid:ac0fcff2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000168038		
uuid:ac0fe686-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000123143		
uuid:ac0fff36-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000123143		
uuid:ac101782-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000027644		
uuid:ac1037a8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000027644		
uuid:ac105fda-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000070808		
uuid:ac1088fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000070808		
uuid:ac10b43a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000115977		
uuid:ac10eee6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000115977		
uuid:ac110ad4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000065613		
uuid:ac112794-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000065613		
uuid:ac1144fe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000065613		
uuid:ac11624a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000065613		
uuid:ac1177d0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000175087		
uuid:ac118dec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000175087		
uuid:ac11a67e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000185324		
uuid:ac11c0fa-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000185324		
uuid:ac11defa-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000185324		
uuid:ac11fe58-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000185324		
uuid:ac1216cc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000163466	biolink:genetically_interacts_with	ensembl:ENSG00000134851		
uuid:ac122f18-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000017260	biolink:genetically_interacts_with	ensembl:ENSG00000134851		
uuid:ac124c6e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000163539	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac126424-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000038532	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac127b30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000100528	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1293b8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136152	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac12ad6c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136152	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac12cbe4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136152	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac12ee58-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136152	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac1319a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136152	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac133aa2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000164597	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac136982-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000164597	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac138a0c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000164597	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac13a5be-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133103	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac13bd4c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133103	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac13d76e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000168434	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac13f3f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000168434	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1412a6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000168434	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac14393e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000168434	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac145856-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000213380	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac147cc8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000213380	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac149762-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113163	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac14b472-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000112685	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac14cd7c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000131558	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac14eaf0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000164117	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac150c10-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134049	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac15257e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000182149	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac153c08-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107036	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac155742-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107036	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1572fe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107036	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1599be-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107036	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac15bfc0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107036	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac15ea4a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000145495	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac16133a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000139977	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac163464-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143393	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac16567e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000115020	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac167c6c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000221914	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac16a6ec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000076201	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac16d202-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000084733	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac16f6a6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000099246	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac171bea-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000099246	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac174e26-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000099246	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac177676-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000099246	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac179c3c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000104388	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac17c22a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000175582	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac181cc0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107651	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1853ac-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107651	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1874f4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000107651	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac189254-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113615	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac18ae06-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000198964	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac18c7b0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000164023	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac18e24a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000102100	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac18faf0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000163681	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1913dc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000092531	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac192e8a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000090054	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac19552c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000100596	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac197930-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000165389	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac199758-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000008282	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac19bda0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000125304	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac19d948-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000170348	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac19fb08-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000170348	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac1a397e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000086598	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1a7fa6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000086598	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1a9ea0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000174695	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac1abffc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000168538	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1adc80-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000171853	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1afb84-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000171853	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1b1510-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000171853	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac1b2eba-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113597	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac1b4864-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113597	biolink:genetically_interacts_with	ensembl:ENSG00000108587		
uuid:ac1b6222-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113597	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1b836a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113597	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1ba2f0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113597	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac1bbc2c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113597	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac1bda2c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000167515	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1bf30e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000113621	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1c1104-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000165006	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac1c4ea8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000130939	biolink:genetically_interacts_with	ensembl:ENSG00000134851		
uuid:ac1c6ad2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000115446	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1c8eae-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000138592	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac1cb9d8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000138592	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1ce156-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000049245	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1d0f96-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000069329	biolink:genetically_interacts_with	ensembl:ENSG00000134851		
uuid:ac1d2b48-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000069329	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac1d472c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000166887	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1d62c0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000006715	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1d7a94-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000149823	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1d9132-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000223501	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1da802-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000223501	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1dbf04-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000223501	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac1dd99e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141252	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac1df24e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141252	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1e12ce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141252	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1e2eda-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143952	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac1e47e4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143952	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1e608a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143952	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1e7fde-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143952	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac1e9924-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143952	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac1eb544-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000120029	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1ed1a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000120029	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
uuid:ac1eecb2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000108587	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1f0788-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000188647	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac1f2808-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000188647	biolink:genetically_interacts_with	ensembl:ENSG00000108587		
uuid:ac1f5260-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000188647	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1f71be-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000188647	biolink:genetically_interacts_with	ensembl:ENSG00000134851		
uuid:ac1f9824-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000138069	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac1fb02a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000138069	biolink:genetically_interacts_with	ensembl:ENSG00000174903		
uuid:ac1fc6f0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000174903	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac1fe752-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134851	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac2008c2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000032389	biolink:genetically_interacts_with	ensembl:ENSG00000138069		
uuid:ac20256e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000032389	biolink:genetically_interacts_with	ensembl:ENSG00000120029		
uuid:ac203c2a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000167522	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac2055b6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141867	biolink:genetically_interacts_with	ensembl:ENSG00000188647		
uuid:ac2071a4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000102974	biolink:genetically_interacts_with	ensembl:ENSG00000032389		
